22,121,450.0,740.0
235,226,320.0,690.0
214,167,330.0,630.0
126,25,420.0,810.0
12,199,310.0,1450.0
22,41,470.0,820.0
70,197,400.0,750.0
110,77,320.0,880.0
193,37,330.0,690.0
21,101,430.0,530.0
237,40,460.0,560.0
51,60,360.0,680.0
68,19,420.0,940.0
93,96,470.0,1020.0
232,141,340.0,730.0
181,208,260.0,450.0
124,130,300.0,610.0
215,86,340.0,210.0
203,230,320.0,390.0
219,247,350.0,830.0
87,113,470.0,610.0
54,81,330.0,600.0
119,189,240.0,300.0
25,68,350.0,1040.0
188,21,390.0,760.0
79,87,350.0,300.0
164,66,440.0,470.0
100,145,310.0,430.0
78,59,310.0,990.0
206,72,310.0,250.0
131,160,240.0,200.0
153,172,220.0,70.0
7,10,340.0,260.0
39,179,300.0,100.0
23,155,310.0,230.0
40,118,360.0,390.0
37,8,390.0,990.0
33,229,330.0,180.0
79,242,300.0,290.0
244,132,340.0,460.0
77,219,260.0,180.0
36,100,360.0,180.0
228,65,280.0,140.0
164,15,320.0,80.0
244,208,290.0,130.0
151,92,210.0,50.0
92,55,290.0,170.0
181,153,250.0,60.0
6,92,310.0,290.0
94,28,300.0,290.0
54,30,330.0,50.0
227,12,350.0,190.0
188,70,440.0,370.0
106,128,360.0,320.0
147,29,350.0,180.0
72,9,340.0,150.0
40,51,340.0,140.0
178,107,270.0,80.0
38,87,360.0,270.0
63,134,310.0,220.0
91,180,250.0,110.0
245,91,250.0,90.0
142,78,210.0,60.0
83,191,310.0,180.0
144,131,260.0,90.0
70,36,330.0,70.0
22,185,290.0,160.0
142,202,230.0,50.0
219,22,340.0,120.0
83,23,280.0,60.0
239,156,440.0,230.0
149,64,290.0,80.0
28,18,350.0,60.0
166,47,280.0,70.0
149,123,260.0,50.0
63,124,360.0,220.0
168,117,240.0,60.0
97,74,320.0,90.0
76,123,300.0,80.0
174,129,240.0,60.0
230,250,350.0,80.0
199,244,330.0,110.0
193,9,350.0,140.0
28,238,320.0,150.0
77,33,340.0,110.0
176,43,280.0,50.0
38,73,350.0,60.0
180,10,390.0,110.0
91,134,280.0,80.0
113,108,290.0,60.0
106,98,360.0,80.0
232,22,340.0,50.0
55,9,390.0,70.0
246,245,310.0,60.0
2,42,370.0,100.0
252,4,700.0,70.0
83,127,270.0,50.0
200,3,380.0,70.0
221,80,340.0,60.0
95,115,470.0,80.0
193,253,1060.0,130.0
251,12,480.0,50.0
251,160,620.0,50.0
