1973,1972,93.0,24.0
2010,1846,96.0,24.0
1960,1840,90.0,18.0
2016,1871,93.0,21.0
1818,1972,93.0,12.0
1884,1912,84.0,21.0
1862,1996,99.0,12.0
2005,1928,84.0,18.0
1849,2024,102.0,18.0
2029,1819,96.0,24.0
1877,1914,90.0,12.0
1973,1869,90.0,18.0
1892,1830,90.0,18.0
1882,1899,96.0,18.0
1843,1804,90.0,24.0
2038,1811,96.0,12.0
1919,1976,96.0,15.0
2026,1922,99.0,12.0
1822,2002,96.0,21.0
1995,1935,87.0,15.0
1970,1941,84.0,15.0
1949,2005,105.0,15.0
1853,1900,87.0,27.0
1861,1850,90.0,18.0
2003,1879,90.0,21.0
1965,1967,90.0,12.0
1924,1884,87.0,12.0
2017,1992,96.0,12.0
1986,1933,90.0,15.0
1979,2012,102.0,15.0
1843,1898,90.0,18.0
1884,1943,96.0,15.0
1810,1945,90.0,15.0
1801,1902,84.0,18.0
1940,1923,90.0,21.0
2021,1802,96.0,21.0
1961,1947,96.0,18.0
1908,1849,96.0,15.0
1899,1934,90.0,15.0
1974,2039,126.0,21.0
1945,1820,96.0,15.0
1848,2032,114.0,15.0
1963,1932,87.0,18.0
1893,1858,90.0,12.0
1887,1821,90.0,15.0
1941,1835,96.0,18.0
1881,1881,96.0,12.0
1817,2013,108.0,18.0
2009,2037,120.0,21.0
1955,1844,90.0,15.0
1919,2020,102.0,18.0
1856,1981,96.0,15.0
1934,1967,93.0,15.0
1924,1928,87.0,21.0
1984,1918,90.0,15.0
1798,1915,99.0,18.0
1883,1926,93.0,12.0
1924,1852,90.0,15.0
1830,1887,90.0,15.0
1860,1896,90.0,18.0
1979,1977,99.0,15.0
1902,1912,81.0,21.0
2015,1949,96.0,18.0
1883,2014,102.0,12.0
1907,1956,90.0,12.0
1926,1983,96.0,21.0
1935,1865,90.0,21.0
1977,2028,108.0,18.0
2044,1912,84.0,18.0
2007,1963,90.0,12.0
1907,2037,117.0,12.0
1866,1900,93.0,12.0
1812,1953,99.0,12.0
1921,1963,96.0,12.0
1912,1813,90.0,12.0
1964,2026,111.0,18.0
1931,1908,90.0,12.0
1864,1796,93.0,12.0
1849,1916,93.0,12.0
1981,1895,87.0,15.0
1846,1999,99.0,12.0
1888,1931,96.0,15.0
1823,1797,90.0,15.0
1864,1925,96.0,15.0
1866,1974,90.0,12.0
1958,1879,90.0,12.0
1961,1908,99.0,15.0
1878,1811,90.0,12.0
1844,1993,99.0,12.0
1874,1966,90.0,12.0
1915,1847,90.0,15.0
1933,1903,93.0,21.0
1833,1908,90.0,12.0
1903,1869,93.0,18.0
1949,1954,96.0,12.0
1858,1870,96.0,24.0
1932,1919,93.0,18.0
1989,1968,90.0,18.0
1897,1855,84.0,21.0
1874,1898,90.0,12.0
1839,1880,87.0,18.0
1982,1946,96.0,15.0
1800,2039,126.0,21.0
1809,1935,93.0,12.0
1807,1983,96.0,18.0
1978,1920,96.0,12.0
1872,2008,90.0,24.0
1816,1949,87.0,12.0
1907,1944,99.0,12.0
1800,2006,96.0,12.0
1871,1956,99.0,15.0
1858,1926,96.0,12.0
1805,2021,108.0,15.0
1796,1815,102.0,15.0
1925,2026,114.0,15.0
1846,2027,114.0,21.0
1990,1983,102.0,12.0
2014,1965,99.0,12.0
1954,1992,96.0,21.0
1960,2002,93.0,24.0
1994,1958,90.0,15.0
1880,1951,93.0,15.0
1934,2010,102.0,12.0
1849,1927,87.0,18.0
2001,1797,90.0,18.0
1866,1919,93.0,12.0
1802,1917,87.0,15.0
2035,1947,96.0,15.0
1980,1814,90.0,12.0
1943,1917,90.0,15.0
1823,1854,90.0,12.0
1980,1879,96.0,12.0
1898,1861,84.0,12.0
1998,2043,126.0,24.0
1898,1837,84.0,18.0
1931,1994,96.0,12.0
1800,1948,96.0,15.0
2021,2006,96.0,12.0
1814,2035,129.0,18.0
1904,2016,96.0,15.0
1849,1879,90.0,18.0
1907,1909,96.0,21.0
1884,1860,90.0,15.0
1867,1906,93.0,15.0
2037,2024,105.0,18.0
1976,1930,93.0,12.0
1863,1855,87.0,12.0
1793,1832,84.0,15.0
1903,1856,84.0,12.0
1941,1949,90.0,12.0
1987,2016,111.0,12.0
1998,2032,120.0,18.0
2002,1909,96.0,15.0
1973,1980,96.0,15.0
1947,1938,96.0,15.0
1977,1992,99.0,12.0
1921,1994,99.0,15.0
2031,1907,90.0,18.0
1818,2028,114.0,12.0
1868,1841,96.0,12.0
2017,1927,96.0,18.0
2033,2005,93.0,15.0
2005,1951,102.0,12.0
1911,1885,90.0,12.0
1898,1990,90.0,18.0
1923,1891,87.0,12.0
2015,1955,90.0,15.0
1985,1956,96.0,15.0
1861,1819,96.0,15.0
1831,1968,102.0,15.0
1865,1888,96.0,12.0
1808,1897,96.0,12.0
2024,1914,90.0,18.0
1842,1985,93.0,18.0
1874,1828,81.0,12.0
2021,2025,114.0,12.0
1882,1828,102.0,15.0
1837,1847,90.0,15.0
1922,1937,90.0,18.0
1805,1907,99.0,15.0
1794,1910,78.0,15.0
1843,1960,90.0,12.0
1862,1957,90.0,12.0
1926,1801,90.0,15.0
2015,1802,102.0,15.0
1879,1868,93.0,12.0
2021,1841,102.0,15.0
1820,1964,96.0,12.0
1812,1796,96.0,12.0
1802,1848,99.0,18.0
1972,1810,87.0,12.0
1887,1865,87.0,15.0
1818,1884,96.0,12.0
1890,1988,102.0,15.0
1962,1956,93.0,12.0
1845,2006,108.0,18.0
1981,2034,120.0,12.0
1804,2029,120.0,15.0
1809,2002,102.0,12.0
1983,2025,114.0,12.0
1958,1994,96.0,15.0
1843,1881,84.0,12.0
1945,2009,90.0,18.0
1907,2011,108.0,18.0
1931,1946,96.0,15.0
1826,1818,90.0,15.0
1950,1961,96.0,12.0
1932,1879,84.0,12.0
2028,2034,114.0,12.0
1794,1825,90.0,21.0
1893,1847,96.0,15.0
1808,1966,102.0,12.0
1969,1929,90.0,18.0
1973,1891,84.0,18.0
2035,1972,96.0,18.0
2031,1958,96.0,21.0
1933,1872,90.0,15.0
1931,1805,90.0,12.0
2011,1824,96.0,15.0
1956,1924,93.0,15.0
1898,1831,87.0,18.0
1814,1850,96.0,15.0
1893,1963,90.0,15.0
1968,1986,90.0,12.0
1881,1979,108.0,15.0
1894,2038,132.0,15.0
1999,1916,96.0,12.0
2010,1835,93.0,15.0
2021,1969,96.0,12.0
1929,1962,90.0,15.0
1824,1905,90.0,15.0
2016,1864,84.0,12.0
1962,1960,96.0,15.0
1884,2031,114.0,15.0
1966,1898,96.0,12.0
2032,2025,111.0,12.0
1927,1939,96.0,15.0
1986,2038,123.0,21.0
2024,1833,84.0,18.0
1843,1980,102.0,12.0
1935,2022,114.0,12.0
1816,2042,132.0,12.0
2003,1953,93.0,12.0
1819,1935,93.0,12.0
1934,1831,90.0,12.0
1950,1924,87.0,12.0
1924,2020,105.0,21.0
2036,1995,96.0,15.0
1874,1971,90.0,12.0
1951,1958,102.0,15.0
1830,1838,87.0,12.0
1987,1849,90.0,12.0
2038,1937,90.0,18.0
1941,1860,90.0,18.0
1795,1873,90.0,15.0
1967,1911,96.0,12.0
1974,1917,96.0,12.0
1959,1858,90.0,12.0
1941,1992,108.0,12.0
2002,2042,138.0,18.0
