37,64,435.0,975.0
135,217,495.0,915.0
42,107,405.0,1035.0
187,113,375.0,1515.0
207,42,345.0,1965.0
74,125,255.0,600.0
186,234,360.0,1560.0
24,249,495.0,915.0
124,174,435.0,585.0
209,175,390.0,780.0
242,237,255.0,495.0
121,208,420.0,810.0
237,127,285.0,1125.0
102,142,330.0,510.0
49,45,375.0,780.0
227,193,240.0,315.0
153,117,330.0,1365.0
69,55,315.0,150.0
5,125,570.0,795.0
119,57,225.0,180.0
180,212,345.0,585.0
241,49,255.0,390.0
95,48,285.0,465.0
34,92,360.0,585.0
200,27,345.0,555.0
155,64,210.0,90.0
233,77,330.0,405.0
250,102,435.0,555.0
226,156,390.0,345.0
182,91,315.0,195.0
140,57,225.0,345.0
204,55,300.0,345.0
168,50,225.0,75.0
7,66,240.0,75.0
91,215,285.0,150.0
213,51,315.0,375.0
46,122,375.0,270.0
154,237,330.0,345.0
130,187,345.0,195.0
167,250,330.0,105.0
12,196,210.0,270.0
52,85,270.0,105.0
109,10,315.0,180.0
217,81,330.0,270.0
4,93,315.0,300.0
228,5,255.0,135.0
17,97,255.0,120.0
133,153,330.0,210.0
138,205,375.0,120.0
14,208,225.0,225.0
44,168,300.0,60.0
155,11,255.0,60.0
70,217,330.0,90.0
118,193,360.0,120.0
245,79,330.0,75.0
128,25,300.0,135.0
112,158,345.0,180.0
191,198,300.0,150.0
201,180,390.0,90.0
230,107,345.0,60.0
191,217,360.0,60.0
117,132,315.0,60.0
136,228,435.0,75.0
62,39,360.0,75.0
128,252,930.0,75.0
