54,65,255.0,390.0
191,26,195.0,145.0
108,56,235.0,655.0
218,122,225.0,140.0
177,182,265.0,625.0
26,99,210.0,55.0
106,91,215.0,55.0
190,133,200.0,345.0
37,204,220.0,115.0
34,190,235.0,85.0
23,221,255.0,105.0
223,47,280.0,420.0
129,65,235.0,80.0
125,83,230.0,65.0
230,126,225.0,85.0
170,114,210.0,60.0
131,154,270.0,65.0
204,194,205.0,70.0
86,120,270.0,75.0
87,170,240.0,65.0
137,45,220.0,80.0
159,211,250.0,105.0
127,212,275.0,60.0
94,211,250.0,55.0
139,162,270.0,55.0
34,39,205.0,65.0
97,179,250.0,65.0
71,46,200.0,85.0
44,163,230.0,90.0
26,119,250.0,60.0
229,56,280.0,80.0
78,111,265.0,50.0
158,167,245.0,50.0
192,48,170.0,55.0
14,195,250.0,65.0
248,142,270.0,70.0
96,240,280.0,135.0
5,150,215.0,50.0
63,244,245.0,85.0
87,250,325.0,150.0
141,135,280.0,55.0
126,184,270.0,70.0
226,67,285.0,115.0
146,92,245.0,55.0
235,136,255.0,65.0
104,135,225.0,55.0
226,247,230.0,225.0
179,203,250.0,55.0
178,9,230.0,110.0
234,99,170.0,50.0
3,185,345.0,135.0
28,248,255.0,55.0
219,93,240.0,50.0
78,171,240.0,50.0
142,238,250.0,50.0
