185,242,368.0,536.0
149,83,264.0,888.0
127,21,312.0,520.0
200,55,376.0,432.0
58,90,296.0,816.0
180,96,280.0,592.0
48,116,368.0,696.0
185,148,344.0,728.0
88,12,424.0,1096.0
107,121,232.0,144.0
21,57,360.0,696.0
240,71,312.0,496.0
208,146,264.0,296.0
207,171,240.0,264.0
15,225,248.0,256.0
187,71,328.0,432.0
50,236,200.0,56.0
176,170,256.0,104.0
216,78,232.0,104.0
86,99,480.0,360.0
59,4,344.0,344.0
138,40,256.0,272.0
27,193,208.0,160.0
223,19,280.0,288.0
11,24,296.0,176.0
208,237,264.0,360.0
28,128,280.0,168.0
237,8,280.0,136.0
72,120,480.0,224.0
75,218,280.0,56.0
105,85,256.0,120.0
229,151,264.0,160.0
166,137,192.0,120.0
87,215,240.0,120.0
187,8,296.0,136.0
9,59,376.0,192.0
20,138,272.0,136.0
90,81,280.0,64.0
228,75,280.0,56.0
19,244,304.0,56.0
27,237,296.0,104.0
251,186,328.0,128.0
6,52,360.0,120.0
73,3,792.0,288.0
93,73,280.0,64.0
252,143,600.0,64.0
12,133,336.0,56.0
