57,233,690.0,1395.0
154,51,360.0,420.0
79,17,450.0,480.0
103,194,375.0,1020.0
55,25,450.0,645.0
221,204,690.0,615.0
26,219,375.0,1860.0
205,30,435.0,600.0
97,24,540.0,495.0
29,118,390.0,315.0
223,234,300.0,345.0
147,87,555.0,525.0
109,16,480.0,465.0
187,132,420.0,465.0
231,44,405.0,375.0
123,123,390.0,420.0
39,219,345.0,705.0
116,153,360.0,870.0
175,68,330.0,150.0
177,226,270.0,705.0
101,146,315.0,285.0
126,171,285.0,360.0
7,51,510.0,285.0
138,112,525.0,270.0
157,5,315.0,210.0
244,184,300.0,300.0
159,153,330.0,165.0
74,111,285.0,195.0
214,107,225.0,75.0
174,193,300.0,330.0
122,58,240.0,255.0
130,95,360.0,180.0
17,30,330.0,165.0
56,198,285.0,180.0
166,87,435.0,225.0
48,250,525.0,435.0
141,118,525.0,405.0
32,81,240.0,120.0
132,209,285.0,240.0
101,209,300.0,300.0
192,51,240.0,90.0
134,221,285.0,195.0
144,133,330.0,120.0
119,79,345.0,330.0
178,186,300.0,210.0
168,161,330.0,255.0
243,37,585.0,180.0
50,70,270.0,90.0
249,224,255.0,105.0
3,226,300.0,120.0
144,214,255.0,60.0
50,4,270.0,90.0
38,104,285.0,105.0
2,79,330.0,60.0
25,158,255.0,135.0
12,169,300.0,105.0
32,73,225.0,60.0
57,71,270.0,105.0
169,153,330.0,120.0
145,31,255.0,60.0
157,83,465.0,120.0
27,136,315.0,60.0
191,2,390.0,105.0
3,38,765.0,60.0
8,5,330.0,60.0
