15,144,320.0,1210.0
206,45,460.0,1040.0
215,161,410.0,1160.0
185,11,330.0,1110.0
173,160,340.0,740.0
151,200,300.0,820.0
66,59,580.0,530.0
9,103,230.0,250.0
225,239,440.0,570.0
63,89,370.0,430.0
193,58,510.0,1130.0
36,121,260.0,670.0
126,56,360.0,1470.0
33,208,380.0,1240.0
156,115,380.0,1090.0
98,221,330.0,440.0
147,174,290.0,1120.0
130,36,300.0,450.0
225,142,330.0,510.0
96,239,310.0,710.0
75,159,270.0,370.0
78,232,290.0,500.0
44,78,300.0,210.0
7,228,420.0,1360.0
12,55,250.0,90.0
25,25,610.0,790.0
178,175,270.0,710.0
150,22,300.0,180.0
216,104,210.0,60.0
238,83,230.0,160.0
104,136,230.0,80.0
237,11,330.0,280.0
89,42,200.0,80.0
203,131,260.0,800.0
173,51,280.0,400.0
154,37,290.0,500.0
107,42,250.0,120.0
212,207,270.0,70.0
59,238,240.0,220.0
25,171,290.0,50.0
143,3,280.0,220.0
131,13,280.0,80.0
29,184,280.0,70.0
41,227,280.0,180.0
38,155,280.0,110.0
167,14,290.0,110.0
129,227,220.0,90.0
99,14,220.0,80.0
19,182,260.0,290.0
15,204,310.0,100.0
17,9,610.0,150.0
199,223,260.0,50.0
107,204,250.0,150.0
145,50,270.0,110.0
174,75,290.0,150.0
175,92,250.0,120.0
231,60,230.0,50.0
196,247,210.0,80.0
181,66,350.0,320.0
234,213,290.0,90.0
162,134,230.0,100.0
126,127,200.0,60.0
220,3,1050.0,120.0
141,28,300.0,50.0
247,67,630.0,170.0
196,141,190.0,50.0
152,184,230.0,70.0
3,21,350.0,70.0
158,157,340.0,70.0
159,104,360.0,50.0
228,251,500.0,120.0
214,244,330.0,50.0
9,168,780.0,90.0
2,169,970.0,140.0
