1922,101,99.0,30.0
2001,122,108.0,21.0
2004,101,114.0,15.0
1950,95,102.0,18.0
1952,156,105.0,15.0
1895,159,105.0,18.0
1933,44,99.0,21.0
1877,57,96.0,18.0
1993,86,105.0,33.0
2013,144,111.0,36.0
1982,163,93.0,15.0
1839,179,96.0,27.0
1976,175,108.0,21.0
1865,27,90.0,27.0
1804,45,99.0,21.0
1867,191,102.0,15.0
1915,170,99.0,24.0
1948,33,105.0,21.0
1810,45,99.0,24.0
1897,42,99.0,15.0
1974,101,102.0,21.0
1808,23,96.0,18.0
1873,73,102.0,24.0
1980,139,99.0,15.0
1874,179,96.0,24.0
1864,216,99.0,27.0
1942,226,99.0,18.0
2038,154,141.0,33.0
2032,13,150.0,21.0
1964,214,105.0,18.0
1937,92,102.0,27.0
1994,6,126.0,18.0
1859,241,102.0,18.0
1802,112,99.0,15.0
1945,136,111.0,15.0
1995,46,114.0,15.0
1856,111,102.0,18.0
1954,69,111.0,18.0
1909,115,99.0,15.0
1915,65,99.0,18.0
1962,250,96.0,21.0
1867,184,105.0,15.0
2040,107,144.0,27.0
2010,137,123.0,18.0
1847,242,99.0,18.0
1847,30,99.0,18.0
1883,33,99.0,18.0
2044,204,159.0,18.0
1887,64,105.0,24.0
1907,51,99.0,24.0
1958,12,105.0,15.0
1913,112,99.0,18.0
1939,130,108.0,24.0
1802,192,99.0,18.0
1868,63,99.0,27.0
1849,33,96.0,15.0
2026,191,120.0,15.0
1864,149,102.0,15.0
1849,188,99.0,15.0
1870,172,99.0,15.0
1814,59,99.0,18.0
1812,51,102.0,15.0
1970,22,108.0,18.0
1959,218,108.0,15.0
1872,26,99.0,15.0
1883,166,99.0,21.0
1916,38,99.0,18.0
1910,129,99.0,18.0
1871,57,105.0,18.0
2019,23,138.0,15.0
1829,245,99.0,24.0
1999,163,111.0,18.0
1858,119,102.0,21.0
1900,152,105.0,18.0
1984,234,105.0,15.0
1854,51,99.0,24.0
1959,203,108.0,15.0
2031,90,141.0,15.0
1882,196,102.0,18.0
1827,185,102.0,18.0
1826,242,99.0,15.0
1849,238,99.0,18.0
2026,229,126.0,15.0
1879,166,99.0,24.0
2041,132,162.0,15.0
1954,108,105.0,15.0
1958,161,108.0,21.0
1952,13,111.0,18.0
2037,13,156.0,18.0
1895,186,108.0,21.0
2028,173,126.0,15.0
1922,164,102.0,15.0
1801,75,99.0,18.0
1964,239,105.0,24.0
1936,177,105.0,24.0
1949,52,102.0,15.0
1821,86,99.0,15.0
1911,25,102.0,15.0
1921,234,84.0,18.0
2035,180,141.0,18.0
1842,36,99.0,24.0
1910,88,102.0,15.0
1951,88,111.0,21.0
1921,147,105.0,18.0
1991,193,111.0,15.0
1818,153,93.0,15.0
1803,241,105.0,15.0
1818,140,99.0,15.0
1805,66,102.0,18.0
1856,106,99.0,15.0
1872,67,105.0,21.0
1962,179,105.0,27.0
1985,144,111.0,21.0
1831,16,108.0,18.0
1929,194,108.0,15.0
1839,119,105.0,15.0
2010,14,132.0,15.0
1899,34,111.0,15.0
1935,200,111.0,18.0
1916,32,102.0,15.0
1932,75,99.0,15.0
2031,188,138.0,15.0
2029,7,144.0,15.0
2002,215,99.0,24.0
1903,196,111.0,18.0
1933,4,117.0,18.0
2018,128,126.0,15.0
1872,168,105.0,18.0
1954,78,105.0,15.0
1937,248,105.0,18.0
1947,23,111.0,18.0
1919,222,105.0,15.0
1808,106,105.0,18.0
1813,146,105.0,18.0
1983,249,111.0,21.0
2041,194,144.0,21.0
1823,126,105.0,18.0
2043,8,177.0,21.0
2029,52,138.0,18.0
1888,128,99.0,15.0
1880,106,99.0,15.0
1994,216,111.0,18.0
1943,11,105.0,18.0
1826,133,93.0,15.0
1843,121,105.0,15.0
1969,129,111.0,18.0
1804,90,90.0,18.0
1844,114,105.0,15.0
1914,151,99.0,15.0
2006,87,120.0,18.0
1952,240,108.0,21.0
1989,250,102.0,15.0
1888,28,99.0,18.0
2023,158,120.0,18.0
1909,4,99.0,15.0
1974,209,105.0,18.0
1938,242,99.0,15.0
1915,142,102.0,15.0
1982,19,114.0,15.0
1803,5,111.0,15.0
2027,79,144.0,24.0
2011,128,120.0,15.0
1857,25,99.0,15.0
1850,221,99.0,18.0
1883,5,99.0,15.0
1884,131,102.0,15.0
1940,156,105.0,18.0
1948,105,108.0,15.0
1801,152,105.0,18.0
1892,16,96.0,15.0
1943,83,108.0,15.0
1865,111,93.0,15.0
1940,44,99.0,18.0
2039,4,174.0,15.0
1937,20,102.0,15.0
1901,106,99.0,21.0
1911,248,93.0,18.0
1840,144,105.0,15.0
1974,135,102.0,15.0
1945,174,102.0,15.0
2026,201,129.0,15.0
2038,184,141.0,15.0
1901,65,99.0,15.0
1864,83,99.0,15.0
1905,103,105.0,15.0
1947,231,99.0,18.0
2018,72,132.0,18.0
