1370,1948,117.0,21.0
1310,1923,120.0,21.0
1404,1910,120.0,24.0
1513,1984,117.0,15.0
1411,1904,114.0,24.0
1529,1824,120.0,27.0
1311,1914,117.0,18.0
1289,2011,123.0,18.0
1466,1900,108.0,15.0
1461,1948,123.0,15.0
1329,1830,123.0,18.0
1517,2018,111.0,39.0
1350,1969,117.0,21.0
1325,1863,117.0,21.0
1480,1888,117.0,18.0
1409,1803,120.0,33.0
1288,1895,117.0,18.0
1410,1881,114.0,33.0
1482,1861,117.0,21.0
1435,1875,126.0,15.0
1289,2029,123.0,21.0
1363,1863,126.0,18.0
1473,1958,108.0,24.0
1511,2043,123.0,30.0
1284,1904,117.0,21.0
1513,1939,117.0,24.0
1311,1932,111.0,18.0
1490,1869,120.0,15.0
1470,1992,117.0,15.0
1493,1869,114.0,30.0
1436,2025,114.0,21.0
1326,1921,117.0,18.0
1306,1860,123.0,21.0
1373,1802,126.0,24.0
1522,2043,123.0,27.0
1462,2005,129.0,24.0
1327,1940,111.0,15.0
1523,2010,108.0,21.0
1435,1938,105.0,18.0
1529,1812,117.0,30.0
1444,2026,114.0,18.0
1370,1829,123.0,18.0
1353,1908,126.0,18.0
1507,1823,111.0,27.0
1402,1838,120.0,18.0
1464,1840,117.0,18.0
1399,1840,114.0,21.0
1401,1934,123.0,21.0
1438,1895,123.0,15.0
1487,1968,117.0,15.0
1444,1967,117.0,15.0
1489,1860,123.0,24.0
1506,2012,123.0,21.0
1320,1992,123.0,15.0
1501,1921,111.0,15.0
1527,1977,120.0,30.0
1500,2008,123.0,21.0
1397,1934,123.0,24.0
1401,1969,126.0,18.0
1293,1936,117.0,27.0
1414,1889,123.0,21.0
1426,1841,123.0,21.0
1379,2022,108.0,24.0
1314,1821,123.0,15.0
1365,2033,123.0,27.0
1416,1842,126.0,18.0
1306,2042,120.0,21.0
1434,1861,117.0,15.0
1388,1885,123.0,15.0
1303,1870,126.0,24.0
1300,1867,123.0,21.0
1450,1923,117.0,18.0
1329,1904,120.0,30.0
1328,1869,123.0,15.0
1438,1925,117.0,15.0
1386,1856,123.0,18.0
1352,1829,129.0,15.0
1308,1959,123.0,21.0
1498,2018,123.0,18.0
1523,1988,123.0,15.0
1376,2031,126.0,33.0
1502,1893,123.0,15.0
1339,1830,123.0,18.0
1520,1897,120.0,21.0
1426,2006,123.0,21.0
1292,1840,123.0,15.0
1395,1905,129.0,21.0
1431,2038,117.0,15.0
1482,1843,123.0,15.0
1520,2017,111.0,18.0
1482,1924,117.0,24.0
1300,2042,117.0,27.0
1348,1845,117.0,21.0
1352,1972,114.0,15.0
1497,1938,114.0,15.0
1438,1961,123.0,15.0
1406,2010,123.0,36.0
1383,1974,123.0,24.0
1382,1986,123.0,24.0
1354,1890,111.0,15.0
1431,1870,123.0,15.0
1421,2013,123.0,15.0
1442,1931,123.0,27.0
1432,1938,114.0,15.0
1312,1841,117.0,15.0
1479,1812,117.0,18.0
1405,1995,117.0,27.0
1480,2004,123.0,21.0
1300,2008,123.0,21.0
1456,1969,114.0,21.0
1408,1824,117.0,21.0
1440,1840,117.0,27.0
1429,1809,117.0,15.0
1387,1949,114.0,21.0
1428,1917,123.0,18.0
1377,2012,120.0,18.0
1373,1909,117.0,15.0
1290,1907,117.0,15.0
1505,1812,114.0,15.0
1286,1877,126.0,21.0
1320,1855,120.0,15.0
1418,2002,123.0,21.0
1336,1810,120.0,24.0
1475,1917,132.0,21.0
1439,1803,123.0,24.0
1466,1999,123.0,21.0
1433,1796,123.0,15.0
1449,1809,117.0,18.0
1286,1870,117.0,15.0
1524,1852,123.0,24.0
1421,1987,117.0,27.0
1529,1971,123.0,21.0
1382,1869,123.0,15.0
1507,1855,123.0,15.0
1372,2038,135.0,15.0
1460,2015,123.0,18.0
1319,2038,123.0,15.0
1399,1982,129.0,15.0
1377,1831,123.0,15.0
1526,1997,123.0,15.0
1428,1971,123.0,18.0
1391,1934,120.0,15.0
1425,1829,120.0,21.0
1308,2017,117.0,21.0
1339,1835,141.0,33.0
1322,1842,132.0,21.0
1457,1927,120.0,15.0
1401,1900,123.0,18.0
1508,2030,120.0,21.0
1499,1880,114.0,27.0
1466,1815,120.0,24.0
1363,2014,117.0,15.0
1330,1813,129.0,21.0
1436,1890,120.0,24.0
1301,2000,123.0,24.0
1348,1836,120.0,18.0
1507,2005,123.0,18.0
1421,1849,129.0,24.0
1520,1981,126.0,15.0
1372,1889,123.0,18.0
1318,1816,117.0,15.0
1508,1809,117.0,15.0
1338,1850,117.0,15.0
1507,1870,108.0,21.0
1325,2018,123.0,21.0
1349,2011,123.0,21.0
1473,1941,123.0,27.0
1439,2029,108.0,21.0
1492,2005,117.0,15.0
1481,1903,105.0,21.0
1379,1817,123.0,27.0
1483,1803,120.0,15.0
1438,1872,123.0,15.0
1298,1882,120.0,18.0
1313,1990,120.0,18.0
1503,1889,117.0,24.0
1470,1869,123.0,21.0
1334,1930,123.0,15.0
1430,1910,120.0,18.0
1335,1922,120.0,15.0
1518,1926,117.0,15.0
1421,1981,120.0,18.0
1327,2034,117.0,15.0
1438,1948,117.0,18.0
1426,1987,120.0,30.0
1512,1832,117.0,18.0
1310,1870,120.0,21.0
1449,2006,129.0,21.0
1418,1919,123.0,15.0
1354,1980,123.0,15.0
1313,1845,132.0,15.0
1387,1922,120.0,18.0
1334,1970,117.0,15.0
1401,1851,129.0,18.0
1354,2043,123.0,18.0
1333,1844,120.0,21.0
1406,1917,120.0,21.0
1459,1828,117.0,21.0
1301,1956,117.0,24.0
1406,1869,123.0,15.0
1511,2010,123.0,21.0
1395,1801,123.0,15.0
1515,1887,123.0,18.0
1495,2020,108.0,21.0
1427,1926,120.0,21.0
1283,2013,117.0,27.0
1511,1859,120.0,15.0
1511,1850,117.0,18.0
1314,2042,117.0,15.0
1343,1982,123.0,15.0
1506,2022,117.0,21.0
1418,2042,114.0,18.0
1370,1816,129.0,21.0
1408,1835,123.0,15.0
1448,1976,117.0,15.0
1322,2031,117.0,15.0
1298,1966,117.0,15.0
1320,1929,117.0,24.0
1513,1905,123.0,15.0
1492,1959,123.0,15.0
1502,1875,123.0,15.0
1413,1979,126.0,15.0
1359,1851,123.0,15.0
1358,1912,129.0,21.0
1477,1831,111.0,15.0
1480,2026,126.0,15.0
1400,2001,120.0,18.0
1458,1975,114.0,15.0
1301,1995,132.0,15.0
1409,1907,117.0,15.0
1372,2022,123.0,18.0
1370,1805,126.0,15.0
1335,1796,123.0,15.0
1462,1956,117.0,27.0
1463,1828,117.0,21.0
1356,1806,123.0,15.0
1363,1933,123.0,21.0
1397,1927,117.0,18.0
1383,2019,123.0,30.0
1455,1828,120.0,15.0
1310,1845,123.0,15.0
1379,2021,99.0,27.0
1362,2036,123.0,21.0
1396,2031,129.0,18.0
1497,1986,120.0,18.0
1492,1827,138.0,21.0
1432,1851,126.0,18.0
1285,1989,123.0,18.0
1510,1929,108.0,21.0
1325,2022,120.0,24.0
1377,1964,123.0,30.0
1413,1993,126.0,18.0
1338,1947,129.0,18.0
1368,1860,123.0,15.0
1336,1800,123.0,15.0
1521,1976,123.0,15.0
1523,1903,117.0,18.0
1452,1824,117.0,15.0
1500,1829,120.0,15.0
1373,1935,123.0,21.0
1420,1877,123.0,15.0
1531,1932,123.0,21.0
1293,1947,126.0,15.0
1330,1882,123.0,21.0
1290,1967,117.0,21.0
1365,1893,123.0,15.0
1522,2028,108.0,18.0
1426,2033,123.0,18.0
1383,1806,123.0,15.0
1349,1851,117.0,15.0
1286,1937,120.0,18.0
1369,2003,129.0,15.0
1513,1914,120.0,21.0
1528,1887,120.0,15.0
1529,1950,123.0,15.0
1397,2004,123.0,15.0
1302,1942,108.0,18.0
1296,2021,120.0,15.0
1447,1964,126.0,18.0
1464,1966,120.0,15.0
1527,1836,123.0,15.0
1470,2014,120.0,15.0
1390,1942,123.0,27.0
1487,2026,117.0,15.0
1488,2017,117.0,18.0
1524,2036,117.0,24.0
1365,1807,123.0,18.0
1324,1833,120.0,15.0
1512,1920,114.0,15.0
1483,1855,129.0,15.0
1289,2040,114.0,15.0
1361,1825,123.0,21.0
1292,1983,117.0,15.0
1321,1942,120.0,18.0
1293,1958,117.0,15.0
1519,1848,129.0,15.0
1432,1829,123.0,18.0
1389,1890,114.0,21.0
1322,2010,117.0,18.0
1383,1924,129.0,18.0
1295,1813,123.0,15.0
1488,1960,117.0,21.0
1363,1955,111.0,24.0
1368,1906,129.0,21.0
1388,1848,123.0,15.0
1435,1856,123.0,18.0
1424,1889,123.0,15.0
1526,1958,123.0,15.0
1501,1906,123.0,15.0
1299,2035,102.0,27.0
1341,2017,123.0,15.0
1327,1926,123.0,24.0
1465,1923,126.0,15.0
1297,2016,123.0,15.0
1489,1855,123.0,18.0
1293,2014,108.0,27.0
1287,1815,123.0,18.0
1455,2029,132.0,21.0
1485,1815,126.0,18.0
1493,1851,120.0,15.0
1295,1998,117.0,18.0
1402,1906,117.0,21.0
1489,1936,123.0,15.0
1403,2006,126.0,18.0
1293,1798,132.0,15.0
1325,1909,123.0,15.0
1319,2007,105.0,18.0
1410,2024,120.0,15.0
1300,1963,120.0,15.0
1399,1976,129.0,21.0
1418,1976,120.0,21.0
1317,1877,120.0,15.0
1482,1884,123.0,15.0
1402,2028,126.0,15.0
1399,1794,117.0,15.0
1376,1861,126.0,21.0
1488,1996,132.0,15.0
1439,1832,117.0,18.0
1438,2035,108.0,18.0
1448,2022,120.0,15.0
1301,1804,141.0,15.0
1304,1845,108.0,18.0
1525,1806,114.0,27.0
1378,2041,123.0,15.0
1310,1986,123.0,15.0
1392,2040,114.0,18.0
1485,1820,132.0,18.0
1475,2039,114.0,21.0
1400,1806,120.0,18.0
1408,1798,105.0,21.0
1459,1864,123.0,15.0
1334,1862,117.0,15.0
1349,1879,117.0,15.0
1503,1941,114.0,18.0
1301,1825,129.0,15.0
1378,1888,114.0,15.0
1483,1930,102.0,18.0
1301,1918,123.0,18.0
1304,1831,120.0,15.0
1329,1960,129.0,15.0
1513,1878,123.0,15.0
1324,1997,117.0,18.0
1354,1943,117.0,21.0
1460,1891,123.0,18.0
1308,1832,117.0,21.0
1349,1988,123.0,15.0
1394,1877,117.0,18.0
1384,1818,123.0,15.0
1482,1865,123.0,15.0
1419,1909,117.0,15.0
1375,1813,123.0,15.0
1364,1871,117.0,15.0
1512,1823,117.0,15.0
1526,1903,114.0,21.0
1401,1924,123.0,21.0
1467,1929,117.0,15.0
1450,2025,123.0,15.0
1386,2001,132.0,18.0
1400,1864,126.0,18.0
1391,1816,120.0,15.0
1512,1889,123.0,15.0
1315,1835,117.0,24.0
1389,2021,129.0,15.0
1476,2034,123.0,15.0
1450,1830,117.0,15.0
1479,2033,117.0,15.0
1291,2044,102.0,18.0
1517,1870,108.0,15.0
1296,1932,117.0,15.0
1503,1881,117.0,15.0
1476,1948,117.0,15.0
1343,1875,123.0,15.0
1401,1892,114.0,15.0
1458,1818,117.0,18.0
1434,1866,105.0,15.0
1483,1869,123.0,21.0
1292,1795,126.0,18.0
1332,1982,123.0,15.0
1384,1890,105.0,24.0
