192,46,265.0,140.0
13,220,240.0,85.0
171,6,280.0,60.0
191,155,225.0,170.0
111,54,310.0,375.0
90,238,185.0,80.0
139,228,305.0,505.0
165,236,225.0,75.0
118,153,270.0,120.0
101,127,290.0,60.0
226,229,285.0,100.0
55,102,250.0,50.0
225,66,245.0,125.0
62,212,205.0,105.0
203,77,260.0,65.0
25,99,245.0,85.0
228,34,300.0,65.0
142,245,280.0,50.0
192,75,275.0,130.0
27,154,300.0,140.0
116,113,290.0,75.0
170,55,265.0,50.0
138,25,280.0,95.0
161,87,280.0,65.0
124,135,290.0,115.0
232,82,235.0,85.0
33,163,300.0,140.0
72,106,235.0,85.0
241,244,240.0,55.0
37,134,305.0,65.0
27,63,270.0,75.0
236,31,260.0,50.0
149,171,265.0,55.0
232,191,265.0,75.0
204,179,290.0,80.0
27,26,225.0,120.0
147,141,275.0,50.0
205,84,270.0,65.0
126,166,255.0,70.0
233,169,255.0,100.0
119,44,315.0,70.0
130,134,285.0,100.0
43,180,300.0,65.0
204,243,180.0,55.0
51,21,280.0,60.0
106,221,305.0,110.0
37,172,290.0,60.0
