61,77,585.0,795.0
66,192,285.0,780.0
89,110,660.0,525.0
246,157,540.0,1725.0
85,215,375.0,480.0
59,46,765.0,915.0
195,208,240.0,570.0
101,179,195.0,300.0
207,93,300.0,1380.0
218,213,285.0,870.0
12,184,285.0,240.0
65,216,240.0,150.0
56,21,285.0,660.0
108,213,270.0,165.0
37,198,195.0,90.0
206,108,300.0,555.0
145,234,240.0,540.0
156,120,315.0,720.0
120,231,270.0,555.0
188,248,510.0,615.0
34,88,510.0,810.0
166,99,630.0,405.0
95,238,270.0,540.0
83,64,255.0,120.0
147,94,255.0,285.0
137,90,255.0,330.0
25,39,330.0,570.0
129,71,285.0,405.0
94,33,255.0,510.0
159,65,285.0,525.0
250,131,255.0,165.0
53,181,240.0,105.0
222,34,570.0,150.0
221,122,270.0,390.0
247,110,240.0,270.0
250,57,975.0,390.0
237,26,360.0,150.0
110,242,225.0,255.0
211,184,270.0,135.0
229,59,555.0,270.0
157,145,285.0,315.0
162,132,315.0,330.0
205,191,270.0,135.0
203,119,270.0,105.0
198,77,255.0,330.0
66,176,225.0,60.0
229,37,645.0,345.0
162,248,540.0,120.0
64,27,285.0,300.0
169,63,285.0,105.0
131,223,255.0,90.0
206,228,270.0,225.0
21,54,240.0,135.0
177,238,285.0,120.0
216,18,300.0,135.0
15,22,270.0,180.0
235,47,765.0,270.0
138,219,180.0,60.0
15,45,285.0,120.0
169,242,480.0,105.0
9,48,270.0,60.0
76,52,420.0,135.0
181,92,630.0,60.0
207,69,270.0,75.0
241,48,795.0,180.0
167,149,270.0,60.0
2,10,855.0,195.0
240,36,495.0,75.0
236,68,420.0,90.0
175,93,630.0,90.0
