28,86,153.0,219.0
133,204,261.0,273.0
163,188,249.0,75.0
27,195,234.0,93.0
18,180,228.0,351.0
104,169,252.0,306.0
44,237,240.0,75.0
195,117,231.0,87.0
170,93,237.0,192.0
181,149,240.0,195.0
33,167,216.0,105.0
102,201,270.0,72.0
146,75,189.0,147.0
246,35,249.0,54.0
184,203,246.0,102.0
136,29,246.0,54.0
84,203,225.0,69.0
124,188,240.0,99.0
69,120,195.0,54.0
192,105,231.0,60.0
114,77,162.0,87.0
120,204,252.0,174.0
145,124,177.0,51.0
124,167,246.0,99.0
163,25,276.0,93.0
215,205,237.0,66.0
55,217,246.0,54.0
16,29,243.0,81.0
180,30,270.0,54.0
144,172,219.0,51.0
81,73,210.0,51.0
170,153,201.0,108.0
109,207,267.0,60.0
218,16,291.0,51.0
