min_row,min_col,max_row,max_col
239,136,244,148
239,13,246,24
213,104,221,113
176,190,185,202
175,4,184,15
172,51,180,63
163,102,179,117
157,43,165,53
145,159,164,181
133,198,139,202
126,120,133,128
95,35,109,44
94,133,101,147
64,140,90,153
53,54,60,61
31,49,41,60
25,154,39,166
18,63,25,71
8,63,16,70
2,192,6,197
