min_row,min_col,max_row,max_col
238,164,252,172
237,130,249,140
229,2,235,11
225,77,239,88
223,179,231,188
223,38,232,49
169,94,189,114
154,11,171,23
140,46,148,64
138,71,146,82
74,8,88,19
72,45,84,55
59,31,75,51
45,34,54,42
37,146,48,162
27,215,38,225
16,38,25,52
