min_row,min_col,max_row,max_col
245,223,251,230
245,84,255,93
237,92,244,102
211,15,228,30
202,156,217,166
195,30,210,44
183,2,189,8
173,166,193,183
124,181,139,196
116,214,142,227
62,223,72,232
62,45,85,60
49,101,64,120
43,218,55,230
19,180,37,196
8,175,14,182
