min_row,min_col,max_row,max_col
237,22,251,41
235,248,242,256
218,192,240,205
189,151,207,165
187,28,196,44
187,6,215,25
169,148,185,163
167,5,181,23
160,252,164,255
144,199,161,221
142,175,161,191
118,1,127,7
106,222,123,237
101,119,122,131
101,1,107,10
88,179,110,193
86,31,94,38
85,229,105,246
82,130,99,144
62,226,90,239
41,155,66,169
28,92,42,113
25,1,42,19
13,1,20,7
10,237,28,248
