min_row,min_col,max_row,max_col
235,137,242,145
194,109,212,126
190,152,202,169
182,34,199,58
181,105,192,114
155,119,168,133
153,203,161,212
148,235,156,247
146,210,156,225
143,123,151,132
136,180,147,190
134,138,148,146
114,6,132,24
84,214,97,229
80,247,87,254
79,161,101,178
75,70,82,81
73,36,82,46
68,215,77,225
63,145,71,155
60,229,81,245
49,184,65,197
