min_row,min_col,max_row,max_col
193,170,211,189
189,54,200,66
168,225,181,234
143,23,158,40
123,233,131,240
113,81,123,90
79,92,91,103
63,44,79,56
39,100,52,115
28,83,42,96
11,47,26,63
