min_row,min_col,max_row,max_col
237,37,251,50
230,233,243,246
199,219,207,230
182,192,186,198
176,8,201,27
159,234,169,240
157,191,167,205
146,5,158,16
108,249,113,255
92,180,104,189
91,229,103,239
90,33,110,54
84,7,106,21
24,40,34,51
