min_row,min_col,max_row,max_col
233,160,240,168
225,24,235,33
210,34,228,52
203,96,219,114
190,40,203,54
180,117,201,132
163,41,179,57
160,26,170,36
156,148,166,163
139,156,152,165
134,69,147,83
130,14,144,38
122,94,133,105
101,77,120,89
77,74,101,94
72,134,79,140
69,238,78,248
56,77,69,89
46,167,61,178
33,112,42,120
29,59,38,71
24,5,37,26
1,87,16,104
