min_row,min_col,max_row,max_col
191,32,201,43
180,237,188,250
172,84,190,103
157,44,175,59
154,92,164,101
153,164,172,176
136,61,150,74
91,209,102,227
69,241,83,251
69,89,78,104
56,186,66,199
50,147,62,160
48,201,65,215
38,20,49,31
21,147,34,160
12,199,20,206
1,198,7,204
