min_row,min_col,max_row,max_col
169,15,183,30
124,51,132,57
107,47,116,58
105,11,112,21
89,93,101,105
82,221,101,231
75,180,96,196
69,121,82,135
68,168,78,176
67,78,82,90
61,245,68,255
41,135,53,151
39,181,50,197
34,128,46,137
16,127,33,134
1,63,17,73
