min_row,min_col,max_row,max_col
221,1,227,13
185,22,193,30
184,1,205,19
144,1,152,10
143,36,149,45
100,45,111,66
87,68,93,75
87,39,103,61
68,58,76,66
56,71,69,82
41,94,58,113
34,74,48,92
31,61,38,70
4,15,19,34
